geneid,logFC
SPU_000447,0.035209175
SPU_0004471,-0.638145442
SPU_0273446,-1.173649986
SPU_012158,0.057777673
SPU_026481,-0.676181845
SPU_011571,0.008894679
SPU_005313,-0.836588052
SPU_007532,1.055550243
SPU_007530,0.458724237
SPU_016989,-0.009969477
SPU_025982,1.727079112
SPU_025983,0.364564913
SPU_002353,0.398986825
SPU_014707,1.211572136
SPU_011897,-0.70758224
SPU_015126,0.362498455
SPU_0151262,0.174431136
SPU_018070,-0.095545996
SPU_0180701,0.560678242
SPU_016980,0.014322897
SPU_0169806,1.38090521
SPU_0169809,0.526246851
SPU_0169818,-0.045517199
SPU_013384,0.356091242
SPU_0157924,-0.365346658
SPU_016979,0.042752999
SPU_0157920,0.270751909
SPU_0021148,0.655206407
SPU_0021147,0.131295094
SPU_013474,-0.323304084
SPU_014415,-0.326844415
SPU_015007,-0.96213903
SPU_0150070,-0.409000275
SPU_0150071,-0.047513273
SPU_0169811,-0.169320069
SPU_0169810,-0.118564915
SPU_0169815,-0.286961628
SPU_0169814,0.561632246
SPU_016981,-0.278449143
SPU_023247,1.378018625
SPU_026795,1.07308857
SPU_026794,0.104471678
SPU_015583,0.552834636
SPU_017544,-0.014698491
SPU_0191253,1.429522847
SPU_004131,0.492002177
SPU_004130,1.27202634
SPU_017543,0.069570623
SPU_003118,-0.327222349
SPU_019670,0.325721312
SPU_014376,0.312204898
SPU_010196,0.447317679
SPU_026273,-0.169565833
SPU_024741,-0.264302983
SPU_017948,1.066800317
SPU_017947,-0.235818245
SPU_012806,0.286070947
SPU_006930,-0.097039669
SPU_0081950,-0.776623072
SPU_001713,0.128271747
SPU_012929,0.263558221
SPU_001722,-0.723656054
SPU_0153594,-0.490951585
SPU_0153597,-0.400835892
SPU_006317,-1.204426987
SPU_0096272,-1.165065429
SPU_018255,-1.107127003
SPU_000177,0.823004165
SPU_007445,0.100148883
SPU_028458,0.191589902
SPU_0264330,-0.105958171
SPU_0254200,2.29429391
SPU_011391,-0.522029188
SPU_009628,-0.555603145
SPU_013872,0.697795859
SPU_013873,0.134529735
SPU_000631,1.124480645
SPU_017471,-0.501645519
SPU_000628,0.687748288
SPU_000632,-0.186909169
SPU_022372,-0.093629347
SPU_002356,0.490809467
SPU_022066,-0.128495662
SPU_013763,-0.49492052
SPU_007840,-0.040278912
SPU_007210,-0.101957704
SPU_010743,-0.217084901
SPU_024621,-0.762604334
SPU_010742,-0.291822428
SPU_010741,0.517794246
SPU_011835,0.726202248
SPU_006534,-0.7902326
SPU_011836,0.36876698
SPU_003791,-0.136000148
SPU_0037910,-0.712440277
SPU_003792,0.527148731
SPU_012549,0.269292768
SPU_012548,0.125713118
SPU_015298,-0.182327961
SPU_019226,-0.651749859
SPU_013102,0.222166251
SPU_0077604,-0.092966139
SPU_023409,0.422811779
SPU_0234090,-0.624608322
SPU_007097,0.20989894
SPU_0234099,0.705040667
SPU_028609,-1.191604446
SPU_028422,0.481833442
SPU_012645,0.760415091
SPU_016521,0.282236738
SPU_020582,-1.138695887
SPU_009472,-0.778369848
SPU_016617,-0.267455652
SPU_013639,-0.283586923
SPU_012856,0.11164139
SPU_021043,-0.5236384
SPU_023083,-0.17102073
SPU_006437,-0.126878533
SPU_006438,-0.156431542
SPU_006440,0.17300097
SPU_025705,-0.272289922
SPU_008007,-0.134584997
SPU_017546,-0.031346869
SPU_001621,-0.322797098
SPU_0016212,-0.907967451
SPU_0016213,-0.968733174
SPU_022203,0.383346433
SPU_005962,0.229225426
SPU_015615,0.260330493
SPU_022205,-0.543969679
SPU_005605,0.18322253
SPU_017585,0.355294382
SPU_015596,0.728908186
SPU_017582,-1.257752137
SPU_020916,-1.48680953
SPU_021243,0.563824903
SPU_000776,-0.667565446
SPU_019984,-0.057913844
SPU_0173700,1.066400105
SPU_0173708,-0.941318794
SPU_0173707,0.083301345
SPU_0173706,-1.21828171
SPU_007069,-1.213195565
SPU_0173703,-0.179523908
SPU_0173702,-0.35697403
SPU_017370,0.14129473
SPU_012941,-0.065627491
SPU_0082144,-0.072250279
SPU_012940,-0.092046533
SPU_008215,0.341386606
SPU_0082151,-1.768583827
SPU_000009,0.195079233
SPU_005872,-0.123727755
SPU_026089,0.120302988
SPU_002469,1.157170484
SPU_0212124,0.247418145
SPU_0212122,0.078296704
SPU_021212,-0.591409774
SPU_020060,-0.412445277
SPU_005112,0.174394716
SPU_011199,-0.645734546
SPU_020397,2.38832007
SPU_020395,2.271571636
SPU_020829,0.338566102
SPU_000794,-1.630081901
SPU_000798,0.795870141
SPU_0007981,-1.592180385
SPU_0007985,0.086844709
SPU_020054,-0.131440693
SPU_0212120,-0.271619952
SPU_0200695,0.426509937
SPU_020067,-0.517745608
SPU_021209,-0.477689587
SPU_011739,-0.58474927
SPU_0212092,-0.023975565
SPU_011202,0.329116246
SPU_019318,-0.144774451
SPU_019317,0.485477372
SPU_017979,-0.01328086
SPU_017528,0.402245304
SPU_001708,-0.234456211
SPU_0004190,0.046255416
SPU_000419,0.600799005
SPU_016435,-0.084267979
SPU_0164350,0.311244917
SPU_0164353,0.721929624
SPU_0164354,0.089601084
SPU_0164355,0.127509119
SPU_0164356,0.173540461
SPU_0164357,0.443547055
SPU_0164358,0.207172178
SPU_011941,-0.298979673
SPU_008473,0.269409997
SPU_0084724,0.068474133
SPU_0084720,-0.357288587
SPU_0084729,0.098583656
SPU_0084726,-0.016216946
SPU_008472,0.070208034
SPU_008470,0.139932592
SPU_024969,0.32123491
SPU_024967,1.652251676
SPU_011455,-0.39907424
SPU_004152,-1.03104478
SPU_014348,0.16925779
SPU_022978,-2.92657863
SPU_005426,0.181778645
SPU_0194372,-1.87275593
SPU_001470,-0.059594908
SPU_001471,-0.054662373
SPU_004300,0.219259162
SPU_015917,0.749855293
SPU_002579,-0.113289777
SPU_0230983,-0.149234565
SPU_0230988,-0.626962749
SPU_023099,-0.870602978
SPU_007151,-1.54011524
SPU_017142,-1.489970138
SPU_007040,0.297675666
SPU_007150,-0.103077846
SPU_005907,-0.314519638
SPU_011265,-2.642223782
SPU_009188,-0.112389003
SPU_004476,-0.744400351
SPU_021664,0.2759297
SPU_010154,1.38289633
SPU_023899,-0.20848857
SPU_010778,-0.555898305
SPU_006306,-0.042872473
SPU_0063051,-0.696524729
SPU_013450,0.613774511
SPU_017078,-0.210404542
SPU_000518,-0.279557689
SPU_000580,-0.180809562
SPU_010799,-1.483052739
SPU_010362,-0.107933261
SPU_010805,-0.238959543
SPU_005851,1.27948443
SPU_021565,0.661565125
SPU_001785,0.615252673
SPU_0017852,1.89066852
SPU_0017867,-0.196172263
SPU_012612,0.098316857
SPU_005624,0.010847859
SPU_0185330,0.218162551
SPU_018533,-0.105136429
SPU_014215,0.093851784
SPU_025557,0.164658598
SPU_011908,-0.246960107
SPU_025558,0.892937057
SPU_000142,-0.766530511
SPU_000146,2.138487167
SPU_011809,0.324269719
SPU_011808,0.915457532
SPU_006044,1.84935728
SPU_027811,0.492611758
SPU_010045,-0.299572863
SPU_018000,-0.222355103
SPU_014823,2.444195879
SPU_000436,-0.212695056
SPU_000435,0.170912717
SPU_004924,-0.105596105
SPU_004923,1.010787949
SPU_021735,-1.925020734
SPU_0180041,-0.586466379
SPU_0180040,-0.275023207
SPU_000439,-1.095752692
SPU_018004,0.307022438
SPU_004159,0.083664383
SPU_000441,-0.00554608
SPU_000442,-0.497449527
SPU_0004360,0.867415415
SPU_0004350,0.525009382
SPU_018003,-1.764949892
SPU_000858,-1.269012848
SPU_0150493,2.209776463
SPU_018237,-0.042637171
SPU_018238,-1.929595238
SPU_0236713,1.494573632
SPU_023671,0.286748317
SPU_026281,0.332307031
SPU_026280,-1.627830323
SPU_007045,-1.014190131
SPU_004997,0.1067337
SPU_0225621,1.013502538
SPU_005186,0.293604343
SPU_0101114,-0.096608697
SPU_010112,-0.099698652
SPU_010111,0.056734939
SPU_005968,-2.142757948
SPU_018981,-0.197777054
SPU_010139,0.086909579
SPU_018980,0.113283796
SPU_026455,1.059643279
SPU_026094,0.883886127
SPU_012743,0.118266325
SPU_022439,-0.019398075
SPU_009054,0.266870039
SPU_017781,-0.236000728
SPU_017426,0.83349529
SPU_012937,0.833070384
SPU_012938,0.019606457
SPU_018433,0.251803489
SPU_0153115,0.637836456
SPU_0153116,-0.101866385
SPU_014598,-0.21026951
SPU_008621,-0.112235817
SPU_009848,0.897740224
SPU_025920,-0.090549899
SPU_015307,-0.099819984
SPU_015308,-0.145167164
SPU_015311,-0.381096855
SPU_0052645,-0.162507996
SPU_0153111,-0.045634647
SPU_005264,0.458209154
SPU_0153114,-0.298837986
SPU_0153117,1.046942185
SPU_0153119,0.277964928
SPU_007127,-0.867334409
SPU_0086213,-0.438460208
SPU_0086210,-0.050503696
SPU_0086211,0.305505826
SPU_0086212,1.618395238
SPU_0086217,1.401718959
SPU_014595,-0.678145374
SPU_003246,0.135028232
SPU_003285,0.721673408
SPU_022252,-0.352130893
SPU_010672,-0.05961034
SPU_018307,-0.249659089
SPU_019127,0.07936274
SPU_019126,0.83061557
SPU_016036,1.065278822
SPU_011721,-0.159308971
SPU_004509,-0.402867339
SPU_014316,-1.0099317
SPU_007240,0.434197663
SPU_022059,0.135010201
SPU_015451,0.738862532
SPU_010750,0.736708086
SPU_000730,-0.675846592
SPU_0287270,0.681821135
SPU_028727,0.230388281
SPU_022058,0.834006114
SPU_0267782,1.234831298
SPU_026778,-1.089783691
SPU_011673,-0.073904824
SPU_027518,-0.341543953
SPU_003825,-0.338396158
SPU_013544,0.655657219
SPU_021711,-1.288474041
SPU_012700,-0.026737241
SPU_028053,-0.614379778
SPU_021130,0.034487762
SPU_020828,0.325138661
SPU_0217012,0.264635509
SPU_021303,0.130466964
SPU_0213028,-0.408187019
SPU_025957,-0.179972793
SPU_017612,0.278088026
SPU_018565,-0.966631863
SPU_005251,-2.622200143
SPU_018566,-0.118723123
SPU_0185661,0.263118058
SPU_005228,0.384733219
SPU_015097,-0.176845724
SPU_016820,-0.33749519
SPU_017974,0.179951247
SPU_017975,-0.540450527
SPU_001614,-1.008580626
SPU_027731,0.122025879
SPU_017375,1.301330672
SPU_017374,-0.288984292
SPU_025517,0.421624257
SPU_0255151,-1.131746121
SPU_0255156,-1.035747271
SPU_025515,0.15092562
SPU_0178826,1.137651602
SPU_017882,0.038474336
SPU_014036,-1.206352199
SPU_0255157,0.447497589
SPU_022408,0.443392972
SPU_0185093,-0.370836341
SPU_0136810,0.231414127
SPU_017424,-1.618532556
SPU_003110,-0.425715218
SPU_003109,0.069352447
SPU_0185098,0.971241883
SPU_0185097,-0.399450434
SPU_003108,0.230576227
SPU_0185095,-0.136048929
SPU_0185090,-0.485560299
SPU_018509,0.36462119
SPU_001477,-0.148176625
SPU_020876,-0.029639091
SPU_000195,0.164544533
SPU_0001954,-1.757396929
SPU_0128664,3.051837999
SPU_0128662,-0.018819862
SPU_014040,-0.483273736
SPU_028236,0.158373271
SPU_0128661,0.711763066
SPU_012866,0.126475106
SPU_021942,1.069581417
SPU_0169837,0.485837717
SPU_0169833,-0.891849781
SPU_016983,0.27908007
SPU_016432,3.628568249
SPU_025123,0.077547399
SPU_002532,-0.009022736
SPU_002533,0.623515157
SPU_008856,0.003178153
SPU_002531,1.408347529
SPU_024518,0.08835729
SPU_017891,0.577869939
SPU_009217,-0.091280486
SPU_0133151,0.332083505
SPU_0133150,-0.96289819
SPU_013315,0.055515476
SPU_019259,0.631404465
SPU_0045751,-1.20912925
SPU_001671,2.350344601
SPU_003364,1.362337755
SPU_003519,0.243760687
SPU_003518,-0.086492003
SPU_018724,0.188914211
SPU_017225,0.42303773
SPU_010330,-1.648514767
SPU_0103291,0.537693654
SPU_001056,-0.252274884
SPU_010236,-1.105590787
SPU_013052,-0.396973667
SPU_022391,0.439915524
SPU_0032641,0.340021453
SPU_0223911,0.141573101
SPU_004969,-0.539783766
SPU_004968,-0.058669914
SPU_018009,0.098900974
SPU_005200,-0.683790845
SPU_005201,0.214207629
SPU_022427,2.251663499
SPU_005193,-0.181684183
SPU_005196,-0.036836555
SPU_005195,-0.242099622
SPU_003327,0.504668872
SPU_0033270,0.222544403
SPU_0033278,-0.689584271
SPU_024523,-0.882865791
SPU_009601,0.188326395
SPU_0096001,0.162638061
SPU_009599,-0.575649608
SPU_001920,0.965211129
SPU_0129519,-0.650090223
SPU_0129514,1.224474164
SPU_0129511,0.596671046
SPU_012951,-0.328740755
SPU_016110,0.358541867
SPU_001559,-0.51742118
SPU_001944,-0.03842481
SPU_0172021,1.150599965
SPU_014838,-0.729126707
SPU_025809,1.665381947
SPU_002948,0.281052549
SPU_026968,-2.467829166
SPU_024120,-2.76726537
SPU_006580,-1.478623537
SPU_026970,-0.218417734
SPU_0269701,1.392833077
SPU_013282,0.42439841
SPU_018377,-0.747785859
SPU_020051,-0.609609552
SPU_023737,-0.071361929
SPU_026193,1.331256995
SPU_027566,-0.03966912
SPU_008905,-1.778043349
SPU_005136,-0.107158383
SPU_020050,0.624531304
SPU_028390,-0.043637799
SPU_0200500,-0.032226772
SPU_0200502,-0.399221932
SPU_0200504,-0.856934282
SPU_0200505,-0.478796075
SPU_0200501,0.69257695
SPU_012233,-0.32866305
SPU_012654,0.050488169
SPU_0126544,0.928501584
SPU_0126546,0.292474762
SPU_012655,-2.50732048
SPU_027090,-0.230682728
SPU_000620,-0.353254356
SPU_008498,0.58390928
SPU_027808,-0.358958997
SPU_009725,1.17951673
SPU_0217601,0.114444542
SPU_021651,-0.134496219
SPU_011689,-0.270029051
SPU_009485,0.624966773
SPU_0268984,2.504473726
SPU_0171982,-0.145712353
SPU_002903,0.240565154
SPU_0274929,-0.136071884
SPU_009827,-2.412548551
SPU_009412,-1.241036189
SPU_016736,0.178577605
SPU_023192,0.154283969
SPU_006098,-0.231941385
SPU_022737,0.386642037
SPU_024138,0.130393154
SPU_006659,-0.131281298
SPU_004981,-0.482399721
SPU_017347,0.789693703
SPU_004982,-0.104727797
SPU_024142,-3.222002313
SPU_016810,0.464273698
SPU_018143,0.533730482
SPU_018948,0.404834499
SPU_028483,2.594064853
SPU_006548,1.383424715
SPU_004984,-0.368137078
SPU_0024315,0.67756372
SPU_002431,0.287620363
SPU_004985,0.083055192
SPU_021997,1.543628559
SPU_0049850,0.129311596
SPU_0049839,0.234127626
SPU_0049837,-0.104454986
SPU_004983,-1.193294859
SPU_008660,-2.543045549
SPU_020319,-0.48800922
SPU_008573,1.477615917
SPU_007011,-0.886235567
SPU_007013,0.126893132
SPU_010010,-0.128926476
SPU_003935,0.793914793
SPU_025274,-2.579623369
SPU_014064,0.554628207
SPU_020180,0.127843745
SPU_007123,-0.124175491
SPU_0071232,0.104774758
SPU_007125,0.336473617
SPU_007936,0.026059421
SPU_006777,0.142355114
SPU_005401,-0.105368681
SPU_027597,-0.438474709
SPU_026304,-0.280298855
SPU_018508,0.249123774
SPU_005070,-0.910335541
SPU_001314,1.458895865
SPU_015652,2.013961493
SPU_018315,-0.760983565
SPU_0183251,-3.416395729
SPU_022650,-0.127644599
SPU_011067,0.448779225
SPU_003138,0.122495752
SPU_015992,-0.070485798
SPU_005385,0.537396595
SPU_005386,0.916143467
SPU_0065850,-0.277426005
SPU_006585,-2.555977033
SPU_021527,-0.235571515
SPU_0272451,-0.010935218
SPU_010826,-1.672654952
SPU_0285042,-0.816777632
SPU_008910,-0.566082366
SPU_019491,-0.142963314
SPU_006628,-0.2429063
SPU_025863,-0.328988838
SPU_007577,-1.121345055
SPU_006627,-0.88834445
SPU_006626,0.101281989
SPU_012778,0.11317734
SPU_012776,-1.802522738
SPU_008617,4.44918975
SPU_009448,0.086387029
SPU_016855,0.425730676
SPU_011442,1.00338596
SPU_0094469,0.244523175
SPU_0094462,-0.217254212
SPU_009446,-0.085477329
SPU_009449,2.772961943
SPU_0114426,-0.360674773
SPU_003270,-0.743098375
SPU_016370,0.619435589
SPU_000081,0.588849196
SPU_000074,-0.592706635
SPU_000075,-0.086576065
SPU_000076,-0.472017879
SPU_006561,-1.28753717
SPU_005281,-0.895405452
SPU_014340,-0.185905944
SPU_002425,0.135763207
SPU_016800,-0.105015865
SPU_016799,-0.169791329
SPU_023881,0.385508244
SPU_003142,0.224140965
SPU_002424,-0.438088138
SPU_020958,-0.674054239
SPU_0059383,2.213109583
SPU_0059382,0.355464028
SPU_005938,1.09862078
SPU_018267,2.788341119
SPU_008361,0.001485895
SPU_0113712,0.344289291
SPU_0113710,0.078796134
SPU_011371,0.141789675
SPU_026662,0.090768456
SPU_001587,0.619990881
SPU_016765,-0.211508479
SPU_016405,-0.846944731
SPU_017468.b,-0.441243446
SPU_019667,0.386728987
SPU_024476,-0.063248297
SPU_006762,0.947978774
SPU_026064,1.679626706
SPU_015749,-0.006335402
SPU_024958,-0.487278463
SPU_0249581,0.130089204
SPU_013521,0.142068875
SPU_022023,-1.294436534
SPU_022032,0.272112869
SPU_020082,-0.378159965
SPU_0300660,-0.129928867
SPU_0300661,1.240168846
SPU_0200832,1.016852296
SPU_0200833,2.044619691
SPU_012996,-0.76661135
SPU_017760,0.845044101
SPU_0029662,-0.569302813
SPU_002970,0.256813466
SPU_000152,0.941270356
SPU_0226800,-0.222336716
SPU_002971,0.060114414
SPU_002973,0.185176417
SPU_000150,-0.684860968
SPU_0059552,-0.379615295
SPU_0059551,-0.650339581
SPU_005953,0.165889529
SPU_009109,0.835708102
SPU_004769,0.181461819
SPU_012332,0.366552895
SPU_008002,-0.055629262
SPU_017872,-0.102076278
SPU_0178724,-0.534069738
SPU_013557,0.792047606
SPU_0135572,-0.452986845
SPU_0135530,0.008046025
SPU_013553,-1.78258499
SPU_013552,1.091958946
SPU_0226809,-0.124903801
SPU_016134,-0.372478208
SPU_021281.b,0.482488746
SPU_014662,-0.698659279
SPU_007003,-0.499479905
SPU_014661,-0.349477156
SPU_0268000,3.635091047
SPU_018428,1.462276263
SPU_009799,0.256983188
SPU_0002963,0.044046618
SPU_000296,-0.422177969
SPU_0161176,0.278202219
SPU_016116,-1.106612123
SPU_0161158,-1.375465024
SPU_001876,-0.05457168
SPU_011280,-0.121886524
SPU_0161152,0.057471714
SPU_028126,-0.094587936
SPU_028129,0.124657831
SPU_006234,-0.786735328
SPU_026545,-1.074691352
SPU_020988,1.346215592
SPU_0259360,-3.2652624
SPU_0231151,0.830933058
SPU_001560,-0.245671714
SPU_023113,0.348995142
SPU_022218,-0.669607171
SPU_024912,0.194198433
SPU_024908,1.44313714
SPU_024909,0.517769377
SPU_000059,0.328557078
SPU_001398,0.028294215
SPU_001399,0.838480305
SPU_001397,0.454048913
SPU_027929,-0.707480483
SPU_025058,0.126136016
SPU_001400,-0.71218911
SPU_025059,1.452657649
SPU_024904,-0.31597551
SPU_020497,1.506958996
SPU_020495,-0.338587367
SPU_004393,-0.727002775
SPU_012830,0.217015243
SPU_007992,0.074874974
SPU_020329,0.417025474
SPU_020333,0.183836031
SPU_0203322,0.73993789
SPU_0203320,0.055596648
SPU_020331,-0.308271203
SPU_020330,0.198286114
SPU_0203321,0.482905677
SPU_020332,0.61553045
SPU_026644,-3.761276975
SPU_018012,-1.064101067
SPU_019389,0.232139361
SPU_007157,0.787883808
SPU_019390,-0.91995095
SPU_003844,-0.058714486
SPU_013604,0.381472655
SPU_013603,0.460265829
SPU_020930,0.075712279
SPU_027677,-0.078531129
SPU_003098,1.169317848
SPU_002375,-1.040591842
SPU_002376,1.007411289
SPU_002374,-0.279136136
SPU_0070506,1.503468445
SPU_0070505,-0.281043679
SPU_003100,-0.2447915
SPU_004212,-0.578607622
SPU_010473,0.036966621
SPU_022576,1.655346509
SPU_022575,-0.551691406
SPU_019334,0.687384893
SPU_019561,0.248444142
SPU_008471,0.074864639
SPU_023272,-0.288124005
SPU_019862,-0.108178764
SPU_012809,-1.997672371
SPU_014127,-0.275619128
SPU_014126,0.489275828
SPU_004723,-2.300299073
SPU_009394,0.664152285
SPU_004022,-0.687961728
SPU_0040221,-0.218545666
SPU_010161,0.038947581
SPU_009619,-0.88295101
SPU_018222,0.592469516
SPU_022721,1.209875995
SPU_018709,1.537745048
SPU_0198658,2.60954138
SPU_028197,0.021611633
SPU_016143,0.840291803
SPU_020718,-0.48684893
SPU_009001,1.354046633
SPU_028198,-0.0067273
SPU_018547,-0.187193468
SPU_008181,0.369045561
SPU_004859,0.605108564
SPU_021744,-0.293190846
SPU_015638,-0.303132213
SPU_020790,1.249396324
SPU_015640,0.347387443
SPU_005296,0.571564343
SPU_005297,-0.13897243
SPU_0052970,-0.188579124
SPU_003120,-0.097361566
SPU_005096,2.20613145
SPU_0031201,-1.921613347
SPU_019004,0.046985083
SPU_019005,-0.174434776
SPU_021531,2.246864401
SPU_015113,-1.574926457
SPU_019333,-0.023834687
SPU_009167,-0.150137374
SPU_0066010,1.372643378
SPU_0057921,0.200694832
SPU_014623,0.194354526
SPU_028574,-0.567620984
SPU_006787,0.289041084
SPU_006786,-0.048980988
SPU_025497,-0.699875336
SPU_028861,-1.408238661
SPU_028159,-1.522779488
SPU_006465,0.197998032
SPU_0064655,-0.47205614
SPU_013685,-0.422934833
SPU_0064650,0.839866141
SPU_030054,0.062845476
SPU_023224,0.063438609
SPU_023848,-1.622044363
SPU_021553,0.051800277
SPU_021555,-0.277675242
SPU_015920,-0.318440699
SPU_0159203,-0.089807063
SPU_015921,0.953467123
SPU_0159212,0.598887329
SPU_007502,-0.465033794
SPU_012221,-2.369795779
SPU_006135,2.53817976
SPU_004035,2.332475658
SPU_002345,-0.382125682
SPU_004036,-0.294483045
SPU_001469,-0.722599644
SPU_020569,0.332768159
SPU_020570,-1.021331531
SPU_023287,-1.821120021
SPU_027472,3.893603069
SPU_002025,-0.106445122
SPU_023702,0.265801577
SPU_002024,-2.52542212
SPU_018384,-0.084649025
SPU_017342,0.712147073
SPU_0002440,0.870955353
SPU_025055,0.392580231
SPU_0250550,0.693790265
SPU_0250551,-1.333661125
SPU_0265430,0.369945593
SPU_020151,0.918505518
SPU_013564,0.215322747
SPU_007311,-0.030276137
SPU_014461,0.323660506
SPU_019874,0.247588486
SPU_024164,-0.850244018
