geneid,neglogpval
SPU_026152,0.195219906
SPU_011996,0.169889872
SPU_005755,0.562982801
SPU_026153,0.895066084
SPU_015692,0.386058656
SPU_018215,0.718613741
SPU_028412,2.002244879
SPU_003634,0.005028974
SPU_000969,0.764643044
SPU_000970,2.800671536
SPU_011869,0.126493101
SPU_027394,0.023698993
SPU_0118692,1.710844399
SPU_014202,0.417071084
SPU_006532,1.333501341
SPU_006531,1.171758535
SPU_000688,0.912989808
SPU_017068,0.13462083
SPU_017069,1.799807732
SPU_012363,1.713018619
SPU_008936,0.021309654
SPU_023042,1.396133753
SPU_010051,1.219315228
SPU_0079851,0.205537723
SPU_007985,4.458860611
SPU_019990,0.102168933
SPU_024615,0.458765154
SPU_024617,5.229987534
SPU_003785,0.835543848
SPU_011138,0.499110348
SPU_011137,0.412186099
SPU_016131,0.699583403
SPU_009926,0.095231986
SPU_009674,0.03663434
SPU_025768,0.018325396
SPU_002320,0.176661704
SPU_017766,1.21955997
SPU_017767,3.127370222
SPU_002319,0.367467613
SPU_027153,0.578290732
SPU_027152,0.867047209
SPU_008609,1.219224547
SPU_0086095,3.113292008
SPU_008101,1.316975976
SPU_002443,0.053365246
SPU_0255421,0.094323886
SPU_0255420,0.202009691
SPU_025542,1.822114622
SPU_0133343,3.502817252
SPU_0133341,5.127206966
SPU_013334,0.254096409
SPU_005581,0.98994969
SPU_025678,0.807963393
SPU_017318,0.16714535
SPU_0018602,0.092956919
SPU_027685,2.004664655
SPU_011679,0.093286354
SPU_013413,0.846263457
SPU_026696,0.214268005
SPU_0266963,0.216357021
SPU_016082.b,0.186937836
SPU_002429,0.984765508
SPU_023311,0.843956876
SPU_028463,0.322358225
SPU_022014,19.38256414
SPU_014667,0.003238729
SPU_010272,3.650252666
SPU_004161,4.479366822
SPU_0041604,0.018660415
SPU_010686,1.124604729
SPU_002981,1.28934277
SPU_0278907,1.365477109
SPU_026025,0.177107512
SPU_004785,0.967310907
SPU_004786,0.899644287
SPU_005702,1.444186906
SPU_005312,0.593905708
SPU_0057024,0.522991786
SPU_0057023,0.790114451
SPU_0057022,0.557336683
SPU_022749,3.954787716
SPU_027915,1.48552807
SPU_006186,1.356745008
SPU_018475,0.343759901
SPU_0053600,0.171212716
SPU_005361,1.18967413
SPU_0053604,3.887397679
SPU_005359,1.928487594
SPU_0053602,0.942795963
SPU_005358,0.305658014
SPU_0053601,0.720889523
SPU_008837,2.789545605
SPU_0156531,2.958492847
SPU_023978,0.266422211
SPU_0092560,3.729211306
SPU_0226369,1.059257379
SPU_017644,0.410766253
SPU_0176445,3.286587138
SPU_012959,1.825184383
SPU_009256,0.003261279
SPU_026892,0.309427473
SPU_0183534,0.753663135
SPU_022560,0.226900361
SPU_014373,3.582791137
SPU_0183532,0.688293369
SPU_018353,0.343489009
SPU_008305,1.474775626
SPU_027740,0.420349696
SPU_010904,0.237222312
SPU_016860,0.013916478
SPU_027877,0.144971571
SPU_004658,0.339837797
SPU_028687,1.054269997
SPU_020788,1.201457103
SPU_006541,0.183867757
SPU_030150,1.795495812
SPU_019096,0.179593581
SPU_019095,2.114276569
SPU_001419,1.156356717
SPU_020101,0.033130673
SPU_005457,2.025216439
SPU_0176011,2.476265503
SPU_017601,0.171395609
SPU_008961,8.419312392
SPU_003516,2.99081755
SPU_021713,0.480033009
SPU_003555,3.32939777
SPU_020310,0.908437672
SPU_027884,2.121626372
SPU_002757,0.586143289
SPU_010791,1.873409375
SPU_001498,1.016073396
SPU_019508,2.438719133
SPU_027647,0.213679665
SPU_001496,5.099944373
SPU_018049,0.648057994
SPU_007665,4.045937743
SPU_018348,0.911051247
SPU_0183481,0.697883818
SPU_030195,0.15385715
SPU_020282,6.546491897
SPU_022904,4.25841822
SPU_0229044,1.809416736
SPU_0202820,2.394466356
SPU_0202821,0.161091486
SPU_002246,1.846971297
SPU_024941,0.063542989
SPU_017673,1.913946745
SPU_005408,0.456183171
SPU_0022461,1.429627887
SPU_0022465,0.00330594
SPU_012507,0.772467736
SPU_023496,1.440030037
SPU_002941,0.922742645
SPU_014734,3.679664633
SPU_027025,0.50575018
SPU_017441,0.887020317
SPU_000070,0.565769111
SPU_0000702,1.301324833
SPU_0236867,0.24995238
SPU_012745,5.613287611
SPU_000067,0.80601534
SPU_007948,1.340881273
SPU_025569,1.471703751
SPU_009789,0.120010143
SPU_013535,0.04556936
SPU_018777,1.351317335
SPU_022168,1.293896282
SPU_018775,1.301666183
SPU_027561,1.031032432
SPU_001856,0.323932159
SPU_0018591,3.071118407
SPU_001315,1.248523066
SPU_026245,2.513821232
SPU_026244,0.162944265
SPU_023427,0.246518124
SPU_023426,2.313122242
SPU_022847,0.549017829
SPU_0228472,1.5326261
SPU_0228470,0.701822411
SPU_028055,0.173622005
SPU_014948,0.616532064
SPU_0149481,0.814972849
SPU_014947,0.138901593
SPU_002380,0.440082833
SPU_011760,1.760817563
SPU_019694,0.356614593
SPU_012973,0.636439261
SPU_010235,0.15237871
SPU_002124,0.67895906
SPU_014339,0.239961532
SPU_022580,1.659885024
SPU_0239431,0.379527727
SPU_0225801,0.033342005
SPU_023943,1.290235123
SPU_022793,0.845202239
SPU_019443,0.262064098
SPU_009352,1.561696391
SPU_009353,0.461823193
SPU_018683,3.441330844
SPU_021194,0.130009908
SPU_030124,3.897649929
SPU_0212590,0.118964723
SPU_021259,3.484418581
SPU_021258,1.058010953
SPU_003814,0.412243404
SPU_003010,1.088736323
SPU_020217,1.615703499
SPU_013190,1.610661879
SPU_023373,0.867109484
SPU_012914,1.436089694
SPU_013231,1.331869719
SPU_001285,3.015384646
SPU_001288,2.264397225
SPU_012910,1.311613343
SPU_026101,0.579022896
SPU_0109545,0.244707008
SPU_009476,7.294768538
SPU_009475,0.542345778
SPU_0235968,0.678294197
SPU_0235992,0.427991244
SPU_0235990,1.954597111
SPU_0235997,2.264001695
SPU_002834,0.258101294
SPU_001168,0.007037968
SPU_010501,2.699088963
SPU_006735,2.37451549
SPU_015678,0.159103024
SPU_022258,0.675110738
SPU_0027793,2.170968002
SPU_0027786,1.82E-05
SPU_0156781,0.59867108
SPU_0156782,1.915064981
SPU_011445,0.625589489
SPU_001058,0.996212107
SPU_000541,0.523758516
SPU_015281,2.109521585
SPU_015282,0.633294832
SPU_022404,0.088682976
SPU_020547,1.629558092
SPU_013046,0.435434789
SPU_013048,0.076413352
SPU_006090,0.221821464
SPU_021196,1.462457031
SPU_005917,4.512992823
SPU_019790,0.121039335
SPU_0261997,0.157819567
SPU_026203,0.23359661
SPU_026205,3.619952474
SPU_026202,2.219712706
SPU_028253,2.14476444
SPU_006292,0.069335061
SPU_012712,3.397572358
SPU_007881,2.442395846
SPU_012711,0.216123626
SPU_008034,0.012259348
SPU_0080343,1.303789367
SPU_0080345,1.575840722
SPU_006083,0.656390624
SPU_010615,0.496676293
SPU_006219,1.218179432
SPU_0062191,0.554081841
SPU_000514,0.546769872
SPU_020264,0.861735918
SPU_020265,0.327245229
SPU_0101631,6.675747136
SPU_008356,0.66172475
SPU_011019,2.220477613
SPU_006424,1.919820042
SPU_024191,0.205125807
SPU_027196,0.22769007
SPU_027198,0.968202237
SPU_001237,0.533664573
SPU_027197,0.019757515
SPU_024913,0.70986187
SPU_027682,3.436804944
SPU_006663,0.802404023
SPU_0047582,0.23102383
SPU_004758,0.354985016
SPU_017337,0.145651414
SPU_016091,10.13912719
SPU_019391,0.565866265
SPU_0278980,2.542347131
SPU_027898,0.534925795
SPU_017418,0.434958012
SPU_027899,0.077573875
SPU_006687,0.770709394
SPU_012451,0.571675462
SPU_020420,1.199214684
SPU_025142,3.025277887
SPU_020717,0.07972303
SPU_011177,0.589282131
SPU_011176,2.460459809
SPU_023997,3.591720542
SPU_008317,3.954867094
SPU_020211,0.096348784
SPU_028108,1.564450166
SPU_006818,0.252915527
SPU_004233,6.22116491
SPU_026663,0.687152877
SPU_014775,1.881353538
SPU_014769,5.957925902
SPU_0147770,0.074613911
SPU_0147772,0.587044387
SPU_0147775,1.269106071
SPU_014774,0.103939592
SPU_024202,2.386604105
SPU_009975,0.493704879
SPU_015132,2.856126672
SPU_026131,0.064849554
SPU_009061,3.368284321
SPU_016034,0.676915036
SPU_013177,0.605497674
SPU_009438,1.22545234
SPU_009436,2.191549323
SPU_027774,0.312099346
SPU_004345,0.123513959
SPU_014258,0.507562222
SPU_020578,0.670036557
SPU_023614,3.095139229
SPU_013927,0.416028973
SPU_0257592,1.309514842
SPU_023412,0.065684642
SPU_0078701,3.558637346
SPU_017126,1.459932787
SPU_027011,0.711839506
SPU_027010,1.568055539
SPU_027661,3.332490549
SPU_028409,0.12205068
SPU_024826,0.834482536
SPU_015215,1.575476194
SPU_014818,2.459682724
SPU_020782,3.004102782
SPU_023492,2.442189673
SPU_018707,0.268405099
SPU_025750,3.305326408
SPU_026083,0.285475223
SPU_021171,0.031270725
SPU_006272,0.989596236
SPU_001702,1.597267754
SPU_004468,0.908909628
SPU_023969,1.072354858
SPU_016527,1.373428568
SPU_014254,2.588228541
SPU_001322,2.076169829
SPU_002191,3.751188555
SPU_011956,0.2104375
SPU_005001,1.442541057
SPU_0233201,0.384593182
SPU_003033,0.832555011
SPU_018459,0.928523489
SPU_017896,1.330503927
SPU_012106,0.284139602
SPU_004100,0.17179234
SPU_004101,0.654127636
SPU_022339,1.199270198
SPU_015948,0.802337301
SPU_014653,1.105330878
SPU_019105,0.133686877
SPU_011618,2.65131367
SPU_011619,0.310909284
SPU_016751,2.977305323
SPU_026379,0.048493812
SPU_024059,0.621047096
SPU_0011546,1.539283197
SPU_001154,0.072707664
SPU_024060,1.93673159
SPU_024058,0.550817724
SPU_027369,0.22782911
SPU_0273708,2.243792152
SPU_0165850,0.463021557
SPU_016585,0.097895776
SPU_018744,0.745550271
SPU_011266,1.075732346
SPU_028100,2.053755066
SPU_028098,0.131283066
SPU_0280970,0.95984688
SPU_028097,1.976938063
SPU_010213,0.082607393
SPU_0020803,0.044855561
SPU_0020808,1.240167231
SPU_0020809,1.190928863
SPU_001807,0.161388785
SPU_002080,0.429457243
SPU_0020805,1.313803697
SPU_002081,0.662307835
SPU_017502,0.932269205
SPU_017503,1.534169546
SPU_019793,0.408165252
SPU_026815,0.807936368
SPU_012117,0.08024763
SPU_003934,0.110658998
SPU_001735,6.720942485
SPU_022923,0.643046036
SPU_022922,0.528392254
SPU_018221,1.579915384
SPU_020868,0.691636589
SPU_005556,1.468527802
SPU_004726,0.26256074
SPU_020867,1.712250583
SPU_021857,0.319080726
SPU_023052,1.716375447
SPU_021858,0.675547439
SPU_028588,3.283025884
SPU_013453,0.387581546
SPU_024466,0.608685246
SPU_013667,0.189917276
SPU_019051,2.165667129
SPU_028190,0.972644148
SPU_001480,2.87189881
SPU_001479,0.400203976
SPU_007072,0.654639367
SPU_009930,3.078903388
SPU_003063,1.517975522
SPU_005944,0.149062366
SPU_001562,0.82592439
SPU_021040,3.595054667
SPU_002628,0.087499002
SPU_013785,2.135285613
SPU_013786,0.464726022
SPU_0137863,0.213683052
SPU_0137864,5.220414988
SPU_002629,0.893974001
SPU_021096,0.274188283
SPU_023570,2.787142968
SPU_008603,0.734478375
SPU_023568,0.074213347
SPU_016150,7.951554188
SPU_014439,0.104783633
SPU_006646,1.92608687
SPU_021869,2.180707719
SPU_003948,0.625949525
SPU_021794,0.542563489
SPU_000025,0.588616466
SPU_027631,1.428341561
SPU_023259,1.249856581
SPU_023261,0.024083097
SPU_023263,0.681711477
SPU_023262,1.407721693
SPU_026146,0.224212644
SPU_026147,0.889583129
SPU_018659,0.611492729
SPU_011888,0.672094285
SPU_018627,0.060610994
SPU_016209,1.813540689
SPU_015756,0.095126157
SPU_021912,0.971095811
SPU_006193,0.360172476
SPU_0234772,1.871676169
SPU_010296,0.122143521
SPU_026156,0.969208567
SPU_0261579,0.650633407
SPU_0032492,0.123075271
SPU_0163721,1.982164425
SPU_016372,1.125980823
SPU_000021,0.172748295
SPU_016713,6.575851953
SPU_0188535,0.350578161
SPU_008218,1.95182705
SPU_018850,1.475697368
SPU_0188532,0.62659679
SPU_018853,0.078784934
SPU_008242,0.364403152
SPU_020157,0.245789668
SPU_0082416,0.574678855
SPU_0082415,2.407342419
SPU_008241,0.787715292
SPU_0247649,0.455883137
SPU_024765,4.276939647
SPU_013019,0.990107986
SPU_009931,0.385120127
SPU_015482,0.056613294
SPU_017258,0.731214356
SPU_017257,1.77640289
SPU_015464,0.548086581
SPU_025179,2.9513853
SPU_005285,0.301860832
SPU_021791,1.079384326
SPU_009119,0.044148134
SPU_016928,0.152181972
SPU_008005,0.900762233
SPU_004646,0.514767169
SPU_0302366,0.552502165
SPU_0046477,1.225658873
SPU_0302360,0.173560564
SPU_0302361,0.758252099
SPU_0302363,1.578331686
SPU_008655,0.030263731
SPU_012414,1.863034761
SPU_007938,0.985551617
SPU_026751,1.155447186
SPU_023985,1.815011154
SPU_009727,0.176786827
SPU_025178,1.303082349
SPU_002058,0.462500952
SPU_010043,1.286117096
SPU_020540,0.319148506
SPU_001269,1.331950293
SPU_008390,0.093477652
SPU_0218131,1.859652113
SPU_021813,0.999846722
SPU_021812,0.844459863
SPU_027888,1.227198009
SPU_027889,1.181456357
SPU_0061622,0.938672437
SPU_000491,2.202287979
SPU_001751,0.296924941
SPU_010086,1.075615044
SPU_005892,0.487817932
SPU_007554,6.805132356
SPU_023524,0.337711085
SPU_015695,9.971881795
SPU_016085,1.119518547
SPU_021808,0.323348382
SPU_0160850,0.31385611
SPU_006973,1.637946319
SPU_020281,1.145668484
SPU_025100,2.390269835
SPU_002202,0.571811803
SPU_002203,0.502448135
SPU_009458,11.78111957
SPU_019440,0.438373011
SPU_0194406,0.81579762
SPU_023184,0.357983201
SPU_000176,0.251511055
SPU_026005,1.888319245
SPU_024362,2.145884991
SPU_020080,0.437081804
SPU_023226,2.831302608
SPU_001166,0.883941215
SPU_006732,0.064416284
SPU_006731,0.447226831
SPU_013362,7.645034527
SPU_010682,1.344468577
SPU_012848,1.002761995
SPU_001903,0.108590264
SPU_012975,3.112758447
SPU_020095,1.007469936
SPU_020093,0.045213292
SPU_019898,3.214161776
SPU_009307,0.075764793
SPU_020820,1.030770061
SPU_014292,5.371531917
SPU_022362,0.295546086
SPU_000583,0.022003145
SPU_000584,0.890709779
SPU_007416,0.597108286
SPU_007750,2.2252689
SPU_009041,0.185863168
SPU_011181,2.478801947
SPU_012362,0.962817835
SPU_022656,0.309237998
SPU_009603,0.384829761
SPU_009605,1.56742576
SPU_022707,3.875357694
SPU_012898,0.164213455
SPU_005102,2.540567594
SPU_005103,0.046759732
SPU_022584,0.023170033
SPU_010238,3.881382741
SPU_011953,1.79815311
SPU_004714,0.227359043
SPU_0284701,0.38982293
SPU_028470,1.166414421
SPU_028865,2.334002953
SPU_000873,1.138043605
SPU_012792,4.904713669
SPU_012793,0.698015891
SPU_0127930,0.289655105
SPU_0127931,2.615420624
SPU_009508,2.792116426
SPU_009510,1.77460715
SPU_016094,4.897990862
SPU_007526,1.669376167
SPU_005483,0.036905463
SPU_006380,2.487377822
SPU_024200,1.375869338
SPU_025681,1.027220082
SPU_007447,0.346013688
SPU_012178,0.263563979
SPU_0066021,0.197798644
SPU_020767,7.691129945
SPU_011421,0.500535736
SPU_009423,2.520170644
SPU_001424,3.10882087
SPU_007548,0.430725559
SPU_008377,0.373359217
SPU_0083770,0.695748067
SPU_013067,0.593340478
SPU_018212,0.01382505
SPU_002700,0.48141505
SPU_022537,1.218374495
SPU_026931,1.281082207
SPU_013242,1.819967777
SPU_016363,2.135613904
SPU_009654,2.042239275
SPU_008709,0.221591788
SPU_008991,0.397125264
SPU_005028,4.876174187
SPU_0128694,12.97226121
SPU_0128690,0.363216637
SPU_0128693,0.961896005
SPU_0128699,6.720959434
SPU_025210,1.987768795
SPU_008842,5.421813316
SPU_008992,0.398381613
SPU_007251,1.654526342
SPU_015224,0.879018508
SPU_023966,0.253243183
SPU_008640,0.335247669
SPU_007252,0.439080579
SPU_019301,0.582003121
SPU_019300,0.224570506
SPU_019299,0.272972608
SPU_016957,1.535877653
SPU_001634,0.754807514
SPU_016956,1.697810242
SPU_001633,10.24104411
SPU_015331,0.047969928
SPU_009951,1.248708342
SPU_026553,1.506521822
SPU_012852,1.299458189
SPU_012853,1.912126303
SPU_007806,0.550030585
SPU_007904,0.41204542
SPU_004428,0.321520911
SPU_015581,0.466628415
SPU_012354,0.200175891
SPU_0254337,3.357210129
SPU_013978,4.940066081
SPU_003628,0.555733492
SPU_004314,0.946180851
SPU_027448,0.895512981
SPU_027279,0.178769419
SPU_0223022,1.44386156
SPU_0223021,2.156306175
SPU_0223020,1.396029697
SPU_022303,1.01739831
SPU_015771,2.207978537
SPU_001922,1.089830567
SPU_017633,0.050403349
SPU_0176343,0.225186615
SPU_017635,2.706944566
SPU_017636,0.390187618
SPU_017637,5.40E-05
SPU_017638,0.76842995
SPU_020471,4.735537835
SPU_012495,6.254692854
SPU_028400,0.560201411
SPU_006138,1.642100142
SPU_017678,1.419239358
SPU_013491,0.974378555
SPU_012650,0.963667585
SPU_002155,0.279756203
SPU_020659,0.675237181
SPU_014360,0.053380998
SPU_014382,4.159487809
SPU_002269,0.456381199
SPU_002270,0.0076289
SPU_0269823,0.056634862
SPU_0269820,1.005420017
SPU_007708,0.070841844
SPU_020618,0.323855364
SPU_012605,1.371820838
SPU_016160,1.117407946
SPU_012949,5.529218918
SPU_016413,0.554312297
SPU_011094,0.052359643
SPU_007911,0.148556222
SPU_016052,1.521610842
SPU_002753,0.327796926
SPU_014370,0.436043534
SPU_0214985,0.50216443
SPU_000028,0.205597995
SPU_016504,1.220193698
SPU_0178610,0.071868249
SPU_017861,1.048303543
SPU_016503,0.401471794
SPU_022248,0.308136327
SPU_0199445,2.526492776
SPU_027332,0.221563318
SPU_030060,0.339462061
SPU_024314,3.037720724
SPU_017320,0.513942017
SPU_025229,0.362777986
SPU_0021103,0.892989436
SPU_002110,2.503746169
SPU_0049886,0.143953717
SPU_004988,0.594812098
SPU_013984,2.112722213
SPU_004989,0.838557939
SPU_0049887,5.387786403
SPU_004878,0.610482917
SPU_004879,1.940854528
SPU_007089,6.813098759
SPU_0282941,0.071241242
SPU_022943,0.723642876
SPU_004560,0.755141759
SPU_013183,3.31E-05
SPU_021331,1.977126459
SPU_014045,0.459826774
SPU_0208081,11.01718193
SPU_012843,0.303028266
SPU_028444,0.299234859
SPU_001165,1.816929497
SPU_012123,0.832782311
SPU_022759,0.018738319
SPU_020201,0.383690565
SPU_015991,0.317937821
SPU_001599,0.068642752
SPU_018795,1.137648738
SPU_022215,4.57273376
SPU_005515,0.468324105
SPU_019993,0.54048762
SPU_007858,6.055347245
SPU_007857,0.70646585
SPU_002048,6.803281689
SPU_002047,5.656699896
SPU_0102851,2.412195983
SPU_003443,0.551718212
SPU_000166,4.135236536
SPU_028846,3.632139199
SPU_009114,0.552660224
SPU_024227,0.203802234
SPU_011485,0.471617601
SPU_010338,1.366053869
SPU_025654,0.79123491
SPU_013437,0.467867785
SPU_009873,1.811903699
SPU_014656,0.080747311
SPU_0146555,1.156981159
SPU_019076,0.423473041
SPU_019806,2.468874066
SPU_022351,4.938593398
SPU_018021,1.75274219
SPU_008563,9.098411092
SPU_0206091,0.424661782
SPU_020608,1.333595793
SPU_027789,1.228421055
SPU_012193,0.892676344
SPU_021878,2.343880016
SPU_004532,1.604952823
SPU_019510,0.606223965
SPU_008811,1.022328993
SPU_001898,1.941997969
SPU_022491,1.475156051
SPU_0053171,4.612215925
SPU_0302322,4.781874052
SPU_004828,1.40287073
SPU_027207,0.217404684
SPU_011776,4.184846387
SPU_010736,0.018698406
SPU_0107370,1.763862904
SPU_003237,3.616543137
SPU_006574,0.203793435
SPU_013440,1.729337196
SPU_010230,0.407518453
SPU_0100674,0.91663235
SPU_005972,0.300832489
SPU_0203065,2.671175042
SPU_006637,0.254163053
SPU_010067,0.352493696
SPU_0169101,1.950863863
SPU_016911,1.272870076
SPU_023649,1.246622182
SPU_000043,1.46473036
SPU_025860,0.160400122
SPU_008821,6.964401452
SPU_019326,2.164886127
SPU_010096,0.500011517
SPU_0199313,0.315692454
SPU_019931,0.395009042
SPU_0034180,0.070005433
SPU_018766,0.3992311
SPU_015964,0.673791318
SPU_0034166,0.320483989
SPU_0034167,2.608231022
SPU_0034168,0.699837222
SPU_003420,0.782276617
SPU_003418,0.449464482
SPU_016508,1.748409431
SPU_000750,0.329919719
SPU_015122,0.056133712
SPU_024188,0.081065923
SPU_011106,0.262602457
SPU_016762,0.632976738
SPU_008370,0.668448753
SPU_0288332,4.422911958
SPU_028833,0.964974512
SPU_011101,0.457694186
SPU_011102,0.485903792
SPU_014901,1.55441274
SPU_018397,0.092283663
SPU_013673,0.268827323
SPU_020851,1.896921951
SPU_0183970,1.389946565
SPU_0267231,1.198947686
SPU_0267230,1.455312934
SPU_017961,0.243477387
SPU_021391,0.099980433
SPU_021393,0.95737746
SPU_027532,0.43863161
SPU_016428,0.422416887
SPU_021809,0.277804588
SPU_015458,2.805855069
SPU_020762,3.420715257
SPU_007523,0.637079704
SPU_007522,0.215448666
SPU_018636,0.229179773
SPU_018635,1.877077646
SPU_025443,1.231441401
SPU_0115275,0.129122645
SPU_015587,1.944749053
SPU_021822,3.649486447
SPU_023443,0.982715159
SPU_028931,1.041319649
SPU_0234438,1.898806003
SPU_028704,2.405760341
SPU_008875,1.007689722
SPU_008876,5.868857289
SPU_008748,0.413679702
SPU_009062,0.608407825
SPU_006499,0.120178375
SPU_006501,0.544019343
SPU_018153,2.319385224
SPU_028092,0.039471616
SPU_028091,3.333961083
SPU_022450,1.142997737
SPU_022548,3.790080562
SPU_022550,0.367404237
SPU_020107,0.225884437
SPU_009124,0.177263745
SPU_009123,1.444827996
SPU_020105,0.512205362
SPU_025073,0.782667476
SPU_007543,0.286570078
SPU_0209052,0.317153552
SPU_020905,1.029279808
SPU_0209051,1.146793948
SPU_028189,0.848536454
SPU_021036,0.012760282
SPU_004535,0.506456593
SPU_009507,0.792146824
SPU_001444,3.528721884
SPU_018761,0.535837734
SPU_020293,1.498591724
SPU_002615,5.078854136
SPU_0026130,0.623143459
SPU_0026153,2.926048375
SPU_0026151,0.242115977
SPU_025545,0.372585256
SPU_012646,0.288175418
SPU_006738,0.387789599
SPU_013945,0.589495751
SPU_023440,0.474344324
SPU_021819,0.405029297
SPU_0181362,7.580914617
SPU_015923,3.588044543
SPU_015924,0.825707695
SPU_006016,0.064592086
SPU_017249,0.699496399
SPU_013618,1.380959854
SPU_002086,0.127651877
SPU_013486,3.94775333
SPU_003715,0.380526351
SPU_027935,0.16749845
SPU_030082,1.822943774
SPU_012244,3.220973729
SPU_015031,2.757603835
SPU_025524,0.198336866
SPU_014489,3.268448482
SPU_022682,0.186989892
SPU_014907,0.524350065
SPU_014488,2.379929546
SPU_006075,9.911596506
SPU_008019,0.02715221
SPU_020632,1.117118969
SPU_025195,1.354642814
SPU_015270,0.804783025
SPU_020647,0.071187308
SPU_007335,0.256285034
SPU_007334,2.972806383
SPU_012694,0.605072822
SPU_0107761,0
SPU_0107760,1.798114622
SPU_010776,0.784157259
SPU_013392,1.832635674
SPU_016270,0.340415904
SPU_001305,1.393729121
SPU_012148,0.735576109
SPU_025595,0.652409057
SPU_003141,3.680816538
SPU_012147,1.00470995
SPU_024026,0.146574696
SPU_026811,0.67310129
SPU_026315,1.627978813
SPU_009142,3.198994278
SPU_0174190,1.598551489
SPU_0174199,0.273286287
SPU_0174198,5.4783977
SPU_0174197,1.16974404
SPU_0174196,0.127668131
SPU_003671,1.353818989
SPU_0174195,2.526945678
SPU_0174193,0.138849764
SPU_015573,0.375140519
SPU_0246237,2.879113221
SPU_0246238,4.080886747
SPU_007980,0.29839411
SPU_001846,1.34243174
SPU_008145,0.185100399
SPU_005871,0.017550889
SPU_017960,1.402552249
SPU_0214650,1.051840359
SPU_021465,1.041398691
SPU_011675,0.995664321
SPU_030197,1.372492528
SPU_030188,0.739530169
SPU_030198,0.241837681
SPU_030192,0.187135613
SPU_008491,7.485757624
SPU_012447,0.031947689
SPU_004799,0.866648997
SPU_025835,1.600321975
SPU_025106,1.257506413
SPU_012165,0.656199156
SPU_004129,1.460169345
SPU_005727,1.533898602
SPU_005729,0.772782903
SPU_005730,0.614354757
SPU_008719,0.008859118
SPU_008717,4.292149051
SPU_009288,0.126307721
SPU_0157680,5.186673578
SPU_027702,0.304320157
SPU_009135,4.869094087
SPU_0179043,1.140423583
SPU_0179041,2.779200069
SPU_004007,0.129550522
SPU_004002,0.043063192
SPU_0148823,0.719189185
SPU_0148822,0.471374471
SPU_000667,9.982341765
SPU_000668,0.11494321
SPU_000669,1.465937826
SPU_0050091,2.867057059
SPU_014885,2.463255418
SPU_014884,0.185265466
SPU_014888,1.683439161
SPU_007448,2.590174782
SPU_0226142,3.295984657
SPU_023589,2.226331367
SPU_012194,0.665789243
SPU_006523,1.826792231
SPU_0251940,0.717788521
SPU_009222,0.525065493
SPU_025194,0.114432996
SPU_000790,5.246825372
SPU_011351,0
SPU_011352,0.372265875
SPU_006392,0.498151186
SPU_0229825,1.162239861
SPU_000791,4.265091631
SPU_003664,1.353267323
SPU_024373,0.542764607
SPU_006876,2.009993446
SPU_028316,9.843454671
SPU_019399,0.545141273
SPU_010206,2.014740763
SPU_023705,0.271963202
SPU_013650,1.234617986
SPU_007643,1.704641721
SPU_003744,0.351590125
SPU_010052,2.477464209
SPU_002423,1.134175797
SPU_028681,1.261209622
SPU_018734,0.164040863
SPU_010684,0.044201215
SPU_020354,0.048801974
SPU_018728,0.235352272
SPU_009843,0.12136882
SPU_027071,0.99315698
SPU_019123,0.409391475
SPU_0198030,1.665248723
SPU_006022,0.12731847
SPU_010124,1.539453092
SPU_017096,0.651916656
SPU_003551,0.647703331
SPU_026822,0.055428102
SPU_026551,0.210377857
SPU_026550,0.962357126
SPU_019613,0.710458197
SPU_0265491,0.184216421
SPU_016660,0.962811609
SPU_019957,0.310378436
SPU_022666,0.216544251
SPU_028044,0.050266393
SPU_028046,1.413996507
SPU_003384,0.417671166
SPU_017552,3.862894768
SPU_025048,0.039700103
SPU_007186,1.267982167
SPU_007185,0.072017469
SPU_012348,2.536556683
SPU_002962,0.146672501
SPU_002961,2.49745249
SPU_002964,0.681791525
SPU_025167,0.771007768
SPU_0251671,0.578469878
SPU_0251672,4.216396867
SPU_014534,0.261416071
SPU_005003,5.432521685
SPU_027409,0.788472533
SPU_022739,0.210649677
SPU_022738,0.20651664
SPU_008574,4.190813277
SPU_0114992,1.441970398
SPU_019713,0.52621351
SPU_019709,0.530862516
SPU_019712,4.46735174
SPU_006756,2.841561293
SPU_018456,0.595064233
SPU_022175,0.725282189
SPU_0221750,0.003774916
SPU_021304,4.891512576
SPU_012282,1.334765539
SPU_001283,0.178206805
SPU_000175,1.788977793
SPU_004400,3.029287098
SPU_008176,0.201346054
SPU_012275,1.863661222
SPU_000061,1.688813428
SPU_016122,0.202399831
SPU_011976,1.886922962
SPU_002869,0.207655597
SPU_028757,1.98783704
SPU_007159,0.654220309
SPU_0121211,1.138130892
SPU_006487,3.899628316
SPU_000806,1.827656522
SPU_021297,0.281201579
SPU_0154371,0.577437964
SPU_013589,1.042994614
SPU_000372,0.900894898
SPU_017942,0.504663231
SPU_001572,1.685080026
SPU_011334,1.438927605
SPU_0113343,0.48347006
SPU_0113346,3.938633586
SPU_0113349,1.471692413
SPU_027480,0.84146112
SPU_017385,0.054298428
SPU_0167481,0.14124016
SPU_010617,0.171290594
SPU_009895,1.881266581
SPU_024135,1.081640751
SPU_0241353,2.236415999
SPU_0241354,0.157576838
SPU_017007,1.733159783
SPU_0016062,0.659272239
SPU_024136,1.443849608
SPU_0111501,1.918007307
